<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RU000A1017Y4;D;20191220;000000;101.9900000;101.9900000;101.9900000;101.9900000;113
RU000A1017Y4;D;20191223;000000;61.2100000;102.0000000;61.2100000;101.9500000;1967
RU000A1017Y4;D;20191224;000000;98.0700000;101.9400000;98.0700000;100.0100000;1777
RU000A1017Y4;D;20191225;000000;100.4600000;100.4600000;99.8500000;100.2000000;6816
RU000A1017Y4;D;20191226;000000;100.1900000;100.2400000;100.0000000;100.1800000;1018
RU000A1017Y4;D;20191227;000000;99.9400000;100.9000000;99.9400000;100.1400000;1391
RU000A1017Y4;D;20191230;000000;100.1000000;100.9100000;100.0200000;100.0600000;6809
RU000A1017Y4;D;20200103;000000;100.1400000;100.4400000;100.0300000;100.1900000;1514
RU000A1017Y4;D;20200106;000000;100.2700000;100.5800000;100.2000000;100.3500000;1228
RU000A1017Y4;D;20200108;000000;100.1500000;100.5300000;100.1200000;100.1200000;1805
RU000A1017Y4;D;20200109;000000;100.5300000;100.5300000;99.9900000;100.1100000;3854
RU000A1017Y4;D;20200110;000000;100.0500000;100.3100000;100.0200000;100.0400000;1739
RU000A1017Y4;D;20200113;000000;100.2800000;100.3000000;99.9000000;100.0400000;4902
RU000A1017Y4;D;20200114;000000;100.4800000;100.4800000;100.0200000;100.1600000;1127
RU000A1017Y4;D;20200115;000000;100.1500000;100.1500000;98.5500000;100.1500000;2128
RU000A1017Y4;D;20200116;000000;100.1500000;100.1500000;99.7000000;100.0500000;7264
RU000A1017Y4;D;20200117;000000;100.1300000;100.1700000;99.9900000;100.0800000;4243
RU000A1017Y4;D;20200120;000000;100.0000000;100.2700000;99.9500000;100.1000000;2835
RU000A1017Y4;D;20200121;000000;100.0600000;100.1500000;99.9100000;100.1000000;1095
RU000A1017Y4;D;20200122;000000;100.1000000;100.1300000;100.0000000;100.1000000;2019
RU000A1017Y4;D;20200123;000000;100.0000000;100.1900000;99.9700000;100.0100000;2680
RU000A1017Y4;D;20200124;000000;100.0000000;100.1700000;100.0000000;100.0700000;2941
RU000A1017Y4;D;20200127;000000;100.0200000;100.0900000;99.9800000;100.0000000;739
RU000A1017Y4;D;20200128;000000;99.9200000;100.0900000;99.9100000;99.9900000;680
RU000A1017Y4;D;20200129;000000;99.9200000;100.2000000;99.7000000;100.1500000;3552
RU000A1017Y4;D;20200130;000000;100.0100000;100.1500000;100.0000000;100.1300000;2734
RU000A1017Y4;D;20200131;000000;100.0600000;100.2000000;100.0300000;100.0900000;3972
RU000A1017Y4;D;20200203;000000;100.0600000;100.3200000;100.0100000;100.0400000;2326
RU000A1017Y4;D;20200204;000000;100.0600000;100.1900000;99.9100000;100.0900000;7293
RU000A1017Y4;D;20200205;000000;100.0200000;100.0800000;100.0000000;100.0300000;3081
RU000A1017Y4;D;20200206;000000;100.0000000;100.0800000;100.0000000;100.0000000;6111
RU000A1017Y4;D;20200207;000000;100.0000000;100.1000000;100.0000000;100.0500000;8337
RU000A1017Y4;D;20200210;000000;100.1500000;100.1500000;100.0100000;100.0200000;8788
RU000A1017Y4;D;20200211;000000;100.0000000;100.1000000;100.0000000;100.0300000;2037
RU000A1017Y4;D;20200212;000000;100.0200000;100.1300000;100.0000000;100.0100000;861
RU000A1017Y4;D;20200213;000000;100.3800000;100.3800000;99.9500000;100.0000000;9018
RU000A1017Y4;D;20200214;000000;100.0100000;100.2700000;100.0000000;100.1400000;27518
RU000A1017Y4;D;20200217;000000;100.0200000;100.1900000;100.0200000;100.0700000;1577
RU000A1017Y4;D;20200218;000000;100.0200000;100.3000000;100.0200000;100.0500000;403
RU000A1017Y4;D;20200219;000000;100.1600000;100.1600000;100.0500000;100.0600000;250
