<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SU46002RMFS0;D;19/03/12;000000;85.0000000;85.0000000;85.0000000;85.0000000;4000
SU46002RMFS0;D;23/03/12;000000;100.7000000;100.7000000;100.7000000;100.7000000;10000
SU46002RMFS0;D;28/03/12;000000;100.6700000;100.6700000;100.6700000;100.6700000;21002
SU46002RMFS0;D;29/03/12;000000;99.5002000;99.5002000;99.5002000;99.5002000;1
SU46002RMFS0;D;04/04/12;000000;99.4000000;99.4000000;99.4000000;99.4000000;40000
SU46002RMFS0;D;10/04/12;000000;100.5000000;100.5000000;100.4500000;100.4500000;40001
SU46002RMFS0;D;17/04/12;000000;99.5000000;99.5000000;99.5000000;99.5000000;1
SU46002RMFS0;D;18/04/12;000000;100.3750000;100.3750000;100.3750000;100.3750000;2740
SU46002RMFS0;D;23/04/12;000000;100.0500000;100.0500000;100.0500000;100.0500000;7834
SU46002RMFS0;D;18/05/12;000000;100.1700000;100.1700000;100.1700000;100.1700000;5000
SU46002RMFS0;D;25/05/12;000000;99.9000000;99.9000000;99.9000000;99.9000000;2045
SU46002RMFS0;D;28/06/12;000000;100.0000000;100.0000000;100.0000000;100.0000000;2000
SU46002RMFS0;D;03/07/12;000000;100.0000000;100.0001000;100.0000000;100.0001000;3
SU46002RMFS0;D;05/07/12;000000;100.0000000;100.0000000;100.0000000;100.0000000;7450
SU46002RMFS0;D;16/07/12;000000;100.0000000;100.0000000;100.0000000;100.0000000;2
SU46002RMFS0;D;24/07/12;000000;100.0000000;100.0901000;100.0000000;100.0800000;7715
SU46002RMFS0;D;25/07/12;000000;100.0800000;100.0800000;100.0700000;100.0700000;86303
SU46002RMFS0;D;26/07/12;000000;100.0800000;100.0800000;100.0800000;100.0800000;4000
SU46002RMFS0;D;31/07/12;000000;100.0500000;100.0500000;100.0500000;100.0500000;5000
SU46002RMFS0;D;02/08/12;000000;100.0500000;100.0500000;100.0500000;100.0500000;180
SU46002RMFS0;D;03/08/12;000000;100.0370000;100.0370000;100.0370000;100.0370000;89103
