<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RU000A1009B9;D;20190415;000000;100.4900000;100.4900000;100.2500000;100.3500000;1005
RU000A1009B9;D;20190416;000000;100.4000000;100.4900000;100.4000000;100.4900000;307
RU000A1009B9;D;20190417;000000;100.4500000;100.4500000;100.4400000;100.4500000;1270
RU000A1009B9;D;20190418;000000;100.4500000;100.4500000;100.4500000;100.4500000;624
RU000A1009B9;D;20190419;000000;100.5000000;100.5000000;100.4500000;100.5000000;2696
RU000A1009B9;D;20190422;000000;100.5500000;100.5500000;100.5000000;100.5000000;152
RU000A1009B9;D;20190423;000000;101.0000000;101.0000000;100.5000000;100.5000000;408
RU000A1009B9;D;20190424;000000;100.3500000;100.5400000;100.2500000;100.5400000;977
RU000A1009B9;D;20190425;000000;100.4000000;100.4000000;100.2300000;100.2300000;848
RU000A1009B9;D;20190426;000000;100.4900000;100.4900000;100.4500000;100.4500000;12
RU000A1009B9;D;20190429;000000;100.4500000;100.5500000;100.4500000;100.5500000;1851
RU000A1009B9;D;20190430;000000;100.5500000;100.5500000;100.5000000;100.5000000;1680
RU000A1009B9;D;20190502;000000;100.4100000;100.4100000;100.0000000;100.0000000;2
RU000A1009B9;D;20190503;000000;100.0000000;100.0000000;100.0000000;100.0000000;1
RU000A1009B9;D;20190506;000000;100.5000000;100.5000000;100.3500000;100.3500000;1640
RU000A1009B9;D;20190507;000000;102.3500000;102.3500000;100.4500000;100.4500000;1826
RU000A1009B9;D;20190508;000000;100.5000000;100.5500000;100.4000000;100.5500000;1104
RU000A1009B9;D;20190510;000000;102.0000000;102.0000000;102.0000000;102.0000000;19
RU000A1009B9;D;20190513;000000;100.3500000;100.3500000;100.3500000;100.3500000;2397
RU000A1009B9;D;20190514;000000;100.3500000;100.3500000;100.3500000;100.3500000;2607
RU000A1009B9;D;20190515;000000;100.4400000;100.4400000;100.3500000;100.3500000;1801
RU000A1009B9;D;20190516;000000;100.3500000;100.3500000;100.3100000;100.3500000;8002
RU000A1009B9;D;20190517;000000;100.4000000;100.5200000;100.4000000;100.5000000;6723
RU000A1009B9;D;20190520;000000;100.5300000;100.5300000;100.0000000;100.4500000;3820
