ticker;data;open;high;low;close;vol;series;name;reg_date;nomimal;currency;end_date;coup_type;coup_percent;payouts
RU000A0JTKD8;2013-04-15;100.4;100.4;100.4;100.4;1000;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-04-19;100.4;100.4;100.4;100.4;5000;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-04-23;100.53;100.53;100.53;100.53;2;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-04-24;101.0;101.0;101.0;101.0;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-04-30;100.8;100.8;100.8;100.8;20000;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-05-16;100.45;100.45;100.45;100.45;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-05-21;101.0;101.0;100.46;100.46;75001;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-05-22;100.95;100.95;100.8;100.8;27264;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-05-27;100.95;100.95;100.95;100.95;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-05-28;100.5;100.89;100.5;100.89;462598;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-06-04;100.0;100.0;100.0;100.0;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-06-05;100.0;100.0;100.0;100.0;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-06-06;100.35;100.35;100.35;100.35;1000;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-06-11;100.75;100.75;100.75;100.75;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-06-20;100.5;100.5;100.5;100.5;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-06-21;100.15;100.15;100.15;100.15;10;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-06-26;100.5;100.5;100.5;100.5;3;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-06-27;97.0;100.5;97.0;100.5;2;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-06-28;100.1;100.5;99.75;100.5;6568;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-07-04;100.0;100.5;100.0;100.5;6;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-07-09;100.5;100.5;100.0;100.0;27000;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-07-10;100.45;100.45;100.45;100.45;24000;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-07-23;100.5;100.5;100.5;100.5;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-07-24;100.3;100.3;100.3;100.3;230;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-07-29;100.0;100.0;100.0;100.0;2;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-07-30;100.7;100.7;100.7;100.7;191;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-08-15;100.5;100.5;100.5;100.5;8500;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-08-21;100.15;100.15;100.15;100.15;1562;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-08-22;100.95;101.6;100.95;101.6;1095;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-08-28;100.25;100.25;100.25;100.25;950000;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-08-30;100.2;100.2;100.2;100.2;459;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-09-06;100.05;100.05;100.05;100.05;2541;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-09-12;100.0;100.0;100.0;100.0;6267;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-09-26;100.0;100.0;100.0;100.0;1095;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-09-30;100.1;100.1;100.1;100.1;5;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-10-04;100.25;100.55;100.25;100.55;5806;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-10-08;100.7;100.7;100.65;100.65;4124;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-10-09;100.27;100.7;100.27;100.7;85292;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-10-11;100.7;101.0;100.0;101.0;2004;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-10-15;100.65;100.65;100.65;100.65;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-10-16;100.9;100.9;100.9;100.9;2925;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-10-17;100.64;101.0;100.64;101.0;2012;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-10-23;100.8;100.8;100.6;100.6;54602;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-10-24;100.5;100.6;100.5;100.6;134001;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-10-25;100.6;100.6;100.6;100.6;3000;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-10-29;101.0;101.0;101.0;101.0;483;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-11-06;100.94;100.94;100.94;100.94;1000;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-11-08;100.9;100.9;100.9;100.9;500;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-11-15;101.9;101.9;101.9;101.9;10;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-11-26;100.4;100.75;100.4;100.75;52000;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-11-28;100.0;100.5;100.0;100.5;25500;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-12-02;100.69;100.69;100.69;100.69;30000;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-12-03;100.4;100.4;100.4;100.4;500;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-12-09;100.65;100.65;100.65;100.65;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-12-26;99.9;100.65;99.9;100.65;400007;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-12-27;87.52;100.0;87.52;100.0;11;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2013-12-30;100.29;100.29;100.29;100.29;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-01-21;100.29;100.29;100.29;100.29;8600;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-01-28;100.5;100.5;100.5;100.5;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-02-12;100.25;100.25;100.25;100.25;66501;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-02-17;100.3;100.3;100.3;100.3;1000;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-02-18;100.23;100.23;100.0;100.0;76509;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-02-19;100.0;100.0;100.0;100.0;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-02-27;98.5;100.0;98.5;100.0;30;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-02-28;100.2;100.2;100.2;100.2;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-03-14;95.5;99.0;95.5;99.0;6;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-03-21;100.0;100.0;100.0;100.0;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-03-27;102.0;102.0;102.0;102.0;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-05-19;99.6;99.6;99.6;99.6;200;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-05-21;97.0;97.0;97.0;97.0;18;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-05-23;99.45;99.45;99.45;99.45;600;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-05-30;98.0;98.23;96.98;98.23;3003;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-06-02;98.0;98.0;98.0;98.0;3000;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-06-09;99.99;99.99;99.99;99.99;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-06-11;100.0;100.0;100.0;100.0;49;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-06-18;99.49;99.49;99.49;99.49;600;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-06-25;98.85;98.85;98.85;98.85;690;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-06-26;98.99;98.99;98.99;98.99;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-06-30;99.98;99.98;99.98;99.98;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-07-04;98.9;99.0;98.9;99.0;4111;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-07-14;98.5;99.03;98.5;98.53;31765;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-07-15;99.99;99.99;99.99;99.99;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-08-13;95.0;99.29;95.0;99.29;50;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-08-22;94.75;95.25;94.75;95.25;17505;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-08-25;96.69;96.69;96.69;96.69;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-08-29;99.29;99.29;99.29;99.29;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-09-22;94.98;95.0;94.98;95.0;14000;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-09-26;95.0;95.0;95.0;95.0;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-09-30;100.99;100.99;100.99;100.99;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-10-20;92.1;94.0;92.1;94.0;10001;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-10-21;92.55;92.55;92.55;92.55;20;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-10-22;93.99;93.99;93.99;93.99;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
RU000A0JTKD8;2014-10-23;93.0;93.0;93.0;93.0;1;Ростелеком-15-об;документарные процентные неконвертируемые облигации на предъявителя серии 15 с обязательным централизованным хранением;28.06.2012;1000;рубль;24.01.2018;пд;0.082;2
