ticker;data;open;high;low;close;vol;series;name;reg_date;nomimal;currency;end_date;coup_type;coup_percent;payouts
RU000A0JR6S8;2011-04-04;100.0;100.0;100.0;100.0;10000;ДОМ.РФ-20-об;неконвертируемые документарные купонные облигации на предъявителя серии А20;27.05.2010 0:00;1000;рубль;15.12.2020;пд;0.086;4
RU000A0JR6S8;2012-02-07;101.1;101.1;101.1;101.1;5;ДОМ.РФ-20-об;неконвертируемые документарные купонные облигации на предъявителя серии А20;27.05.2010 0:00;1000;рубль;15.12.2020;пд;0.086;4
RU000A0JR6S8;2012-04-11;101.1;101.1;101.1;101.1;1000;ДОМ.РФ-20-об;неконвертируемые документарные купонные облигации на предъявителя серии А20;27.05.2010 0:00;1000;рубль;15.12.2020;пд;0.086;4
RU000A0JR6S8;2012-04-16;101.1;101.1;101.1;101.1;500;ДОМ.РФ-20-об;неконвертируемые документарные купонные облигации на предъявителя серии А20;27.05.2010 0:00;1000;рубль;15.12.2020;пд;0.086;4
RU000A0JR6S8;2012-04-24;101.1;101.1;101.1;101.1;1000;ДОМ.РФ-20-об;неконвертируемые документарные купонные облигации на предъявителя серии А20;27.05.2010 0:00;1000;рубль;15.12.2020;пд;0.086;4
RU000A0JR6S8;2012-04-25;101.1;101.1;101.1;101.1;1000;ДОМ.РФ-20-об;неконвертируемые документарные купонные облигации на предъявителя серии А20;27.05.2010 0:00;1000;рубль;15.12.2020;пд;0.086;4
RU000A0JR6S8;2012-06-19;100.0;100.02;100.0;100.02;12990;ДОМ.РФ-20-об;неконвертируемые документарные купонные облигации на предъявителя серии А20;27.05.2010 0:00;1000;рубль;15.12.2020;пд;0.086;4
RU000A0JR6S8;2012-12-26;102.2;102.2;102.2;102.2;1900;ДОМ.РФ-20-об;неконвертируемые документарные купонные облигации на предъявителя серии А20;27.05.2010 0:00;1000;рубль;15.12.2020;пд;0.086;4
RU000A0JR6S8;2013-09-30;101.0;101.0;101.0;101.0;1000;ДОМ.РФ-20-об;неконвертируемые документарные купонные облигации на предъявителя серии А20;27.05.2010 0:00;1000;рубль;15.12.2020;пд;0.086;4
RU000A0JR6S8;2013-10-10;101.3;101.3;101.3;101.3;1;ДОМ.РФ-20-об;неконвертируемые документарные купонные облигации на предъявителя серии А20;27.05.2010 0:00;1000;рубль;15.12.2020;пд;0.086;4
RU000A0JR6S8;2013-11-11;100.0;100.0;100.0;100.0;5000;ДОМ.РФ-20-об;неконвертируемые документарные купонные облигации на предъявителя серии А20;27.05.2010 0:00;1000;рубль;15.12.2020;пд;0.086;4
RU000A0JR6S8;2013-11-12;100.02;100.02;100.02;100.02;5000;ДОМ.РФ-20-об;неконвертируемые документарные купонные облигации на предъявителя серии А20;27.05.2010 0:00;1000;рубль;15.12.2020;пд;0.086;4
RU000A0JR6S8;2013-11-13;100.04;100.04;100.04;100.04;5000;ДОМ.РФ-20-об;неконвертируемые документарные купонные облигации на предъявителя серии А20;27.05.2010 0:00;1000;рубль;15.12.2020;пд;0.086;4
RU000A0JR6S8;2013-11-19;101.3;101.3;101.3;101.3;1000;ДОМ.РФ-20-об;неконвертируемые документарные купонные облигации на предъявителя серии А20;27.05.2010 0:00;1000;рубль;15.12.2020;пд;0.086;4
RU000A0JR6S8;2013-11-20;101.3;101.3;101.3;101.3;1000;ДОМ.РФ-20-об;неконвертируемые документарные купонные облигации на предъявителя серии А20;27.05.2010 0:00;1000;рубль;15.12.2020;пд;0.086;4
