<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RU000A0JTAQ1;D;20121121;000000;99.9500000;100.2000000;99.9500000;100.1700000;101009
RU000A0JTAQ1;D;20121122;000000;100.2000000;100.2500000;100.2000000;100.2500000;100000
RU000A0JTAQ1;D;20121123;000000;100.3000000;100.3500000;100.2500000;100.3500000;158996
RU000A0JTAQ1;D;20121128;000000;100.4000000;100.5000000;100.4000000;100.4500000;166004
RU000A0JTAQ1;D;20121212;000000;100.5200000;100.5200000;100.5200000;100.5200000;50000
RU000A0JTAQ1;D;20121213;000000;110.0500000;110.0500000;100.0000000;100.0000000;10002
RU000A0JTAQ1;D;20121218;000000;100.9500000;100.9500000;100.9500000;100.9500000;5999
RU000A0JTAQ1;D;20121219;000000;101.0000000;101.0000000;100.7000000;100.7000000;2
RU000A0JTAQ1;D;20121224;000000;100.8700000;100.8700000;100.8700000;100.8700000;57500
RU000A0JTAQ1;D;20121228;000000;101.2500000;101.2500000;101.2500000;101.2500000;16600
RU000A0JTAQ1;D;20130116;000000;101.0000000;101.0000000;101.0000000;101.0000000;8100
RU000A0JTAQ1;D;20130117;000000;100.9100000;101.6000000;100.9100000;101.6000000;101500
RU000A0JTAQ1;D;20130121;000000;101.2900000;110.0500000;100.9500000;110.0500000;54607
RU000A0JTAQ1;D;20130122;000000;101.0000000;101.9500000;101.0000000;101.9500000;30006
RU000A0JTAQ1;D;20130128;000000;101.5100000;101.5100000;101.5100000;101.5100000;12000
RU000A0JTAQ1;D;20130130;000000;101.7000000;101.7000000;101.5000000;101.5000000;44001
RU000A0JTAQ1;D;20130201;000000;101.5000000;101.8000000;100.0100000;101.6500000;20004
RU000A0JTAQ1;D;20130206;000000;101.7500000;101.7500000;101.6000000;101.6000000;16160
RU000A0JTAQ1;D;20130207;000000;101.7000000;101.7000000;101.6500000;101.7000000;18021
RU000A0JTAQ1;D;20130208;000000;101.6500000;101.6800000;101.6500000;101.6800000;6308
RU000A0JTAQ1;D;20130211;000000;101.8000000;101.8000000;101.8000000;101.8000000;14
RU000A0JTAQ1;D;20130213;000000;101.8200000;101.8200000;101.8200000;101.8200000;3000
RU000A0JTAQ1;D;20130214;000000;101.6500000;101.6500000;101.6500000;101.6500000;27000
RU000A0JTAQ1;D;20130215;000000;101.6500000;101.6500000;101.6500000;101.6500000;11000
RU000A0JTAQ1;D;20130219;000000;101.8000000;101.8000000;101.8000000;101.8000000;1
RU000A0JTAQ1;D;20130221;000000;101.6000000;101.6000000;101.6000000;101.6000000;1
RU000A0JTAQ1;D;20130226;000000;101.5800000;101.5800000;101.5800000;101.5800000;77000
RU000A0JTAQ1;D;20130304;000000;101.5500000;101.5500000;101.5500000;101.5500000;1
RU000A0JTAQ1;D;20130305;000000;101.5000000;101.5000000;101.5000000;101.5000000;30001
RU000A0JTAQ1;D;20130314;000000;101.3000000;101.3000000;101.3000000;101.3000000;1
RU000A0JTAQ1;D;20130315;000000;101.1500000;101.2500000;101.1500000;101.2500000;53000
RU000A0JTAQ1;D;20130320;000000;101.2800000;101.2800000;101.2800000;101.2800000;49510
RU000A0JTAQ1;D;20130321;000000;101.2500000;101.2500000;101.2500000;101.2500000;400
RU000A0JTAQ1;D;20130322;000000;101.2000000;101.2000000;101.2000000;101.2000000;1
RU000A0JTAQ1;D;20130410;000000;101.3000000;101.3000000;101.3000000;101.3000000;1
RU000A0JTAQ1;D;20130423;000000;101.4000000;101.4000000;101.4000000;101.4000000;474
RU000A0JTAQ1;D;20130424;000000;101.5000000;101.5000000;101.5000000;101.5000000;16500
RU000A0JTAQ1;D;20130513;000000;101.0000000;101.5000000;101.0000000;101.5000000;203
RU000A0JTAQ1;D;20130521;000000;101.8000000;101.8000000;101.8000000;101.8000000;5910
RU000A0JTAQ1;D;20130611;000000;101.6500000;101.6500000;101.6500000;101.6500000;1
RU000A0JTAQ1;D;20130626;000000;101.3000000;101.3000000;101.3000000;101.3000000;2500
RU000A0JTAQ1;D;20130627;000000;101.3200000;101.3200000;101.3200000;101.3200000;2500
RU000A0JTAQ1;D;20130701;000000;101.3000000;101.3000000;101.3000000;101.3000000;5000
RU000A0JTAQ1;D;20130702;000000;101.3000000;101.3000000;101.3000000;101.3000000;5000
RU000A0JTAQ1;D;20130718;000000;101.5000000;101.5000000;101.5000000;101.5000000;1
RU000A0JTAQ1;D;20130724;000000;101.5000000;101.6500000;101.5000000;101.6500000;115000
RU000A0JTAQ1;D;20130725;000000;101.5000000;101.5000000;101.5000000;101.5000000;27525
RU000A0JTAQ1;D;20130731;000000;101.4500000;101.4500000;101.4500000;101.4500000;5000
