<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RU000A0ZYNY4;D;20180119;000000;100.7600000;100.8000000;100.3800000;100.6600000;589809
RU000A0ZYNY4;D;20180122;000000;100.7000000;100.7500000;100.4700000;100.6300000;210429
RU000A0ZYNY4;D;20180123;000000;100.7500000;100.7500000;100.6300000;100.6400000;137204
RU000A0ZYNY4;D;20180124;000000;100.4500000;100.7000000;100.4500000;100.6000000;14866
RU000A0ZYNY4;D;20180125;000000;100.7300000;100.7300000;100.4500000;100.6300000;25837
RU000A0ZYNY4;D;20180126;000000;100.6400000;100.7500000;100.5500000;100.6900000;35015
RU000A0ZYNY4;D;20180129;000000;100.6900000;100.6900000;100.4400000;100.4400000;74467
RU000A0ZYNY4;D;20180130;000000;100.4000000;100.5700000;100.3000000;100.3500000;186661
RU000A0ZYNY4;D;20180131;000000;100.3900000;100.3900000;100.2000000;100.3500000;179396
RU000A0ZYNY4;D;20180201;000000;100.3000000;100.5000000;100.1700000;100.4500000;316255
RU000A0ZYNY4;D;20180202;000000;100.5500000;100.6000000;100.4000000;100.6000000;55501
RU000A0ZYNY4;D;20180205;000000;100.7000000;100.7000000;100.5500000;100.6500000;6374
RU000A0ZYNY4;D;20180206;000000;100.6500000;100.6500000;100.5000000;100.5000000;13400
RU000A0ZYNY4;D;20180207;000000;100.7000000;100.7500000;100.5600000;100.7500000;77450
RU000A0ZYNY4;D;20180208;000000;100.7000000;100.7600000;100.7000000;100.7600000;188021
RU000A0ZYNY4;D;20180209;000000;100.7800000;100.7800000;100.6500000;100.6900000;37783
RU000A0ZYNY4;D;20180212;000000;100.8000000;100.8300000;100.6900000;100.8300000;13903
RU000A0ZYNY4;D;20180213;000000;100.8000000;100.8000000;100.7900000;100.7900000;5283
RU000A0ZYNY4;D;20180214;000000;100.8200000;100.8200000;100.7000000;100.7500000;7997
RU000A0ZYNY4;D;20180215;000000;100.7100000;100.8000000;100.7000000;100.8000000;101105
RU000A0ZYNY4;D;20180216;000000;100.9500000;100.9500000;100.7000000;100.7900000;78994
RU000A0ZYNY4;D;20180219;000000;100.7400000;100.8000000;100.7300000;100.8000000;48163
RU000A0ZYNY4;D;20180220;000000;100.8000000;100.9500000;100.8000000;100.9500000;105285
RU000A0ZYNY4;D;20180221;000000;100.8100000;100.9000000;100.8000000;100.8500000;32685
RU000A0ZYNY4;D;20180222;000000;100.9500000;100.9500000;100.8200000;100.9500000;48092
RU000A0ZYNY4;D;20180226;000000;100.8000000;100.9400000;100.8000000;100.8300000;642
RU000A0ZYNY4;D;20180227;000000;100.9000000;100.9000000;100.8500000;100.8500000;15592
RU000A0ZYNY4;D;20180228;000000;100.8500000;100.9000000;100.8000000;100.8100000;3143
RU000A0ZYNY4;D;20180301;000000;100.9000000;100.9000000;100.8900000;100.8900000;6826
RU000A0ZYNY4;D;20180302;000000;100.9000000;100.9000000;100.8600000;100.8600000;1700
RU000A0ZYNY4;D;20180305;000000;100.8800000;100.8800000;100.8300000;100.8400000;5555
RU000A0ZYNY4;D;20180306;000000;100.6500000;100.9000000;100.4100000;100.8800000;43
RU000A0ZYNY4;D;20180307;000000;100.8300000;100.8400000;100.8300000;100.8400000;565
RU000A0ZYNY4;D;20180309;000000;101.0000000;101.0000000;101.0000000;101.0000000;1
RU000A0ZYNY4;D;20180312;000000;100.8700000;100.8700000;100.8300000;100.8400000;5107
