<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RU000A0JWST1;D;20160913;000000;101.4000000;101.4000000;100.8000000;101.2500000;480
RU000A0JWST1;D;20160914;000000;100.1000000;101.2500000;100.1000000;101.0100000;499948
RU000A0JWST1;D;20160915;000000;101.1000000;101.1000000;100.9100000;100.9800000;50003
RU000A0JWST1;D;20160916;000000;101.1000000;101.2000000;101.0100000;101.0100000;340691
RU000A0JWST1;D;20160919;000000;101.2500000;101.2500000;100.8000000;101.1000000;301020
RU000A0JWST1;D;20160920;000000;101.2500000;101.2500000;100.8100000;100.8100000;2
RU000A0JWST1;D;20160921;000000;101.0000000;101.0000000;101.0000000;101.0000000;1122
RU000A0JWST1;D;20160922;000000;100.9100000;101.1000000;100.9100000;101.1000000;2074
RU000A0JWST1;D;20160923;000000;101.1900000;101.2000000;101.1500000;101.1500000;47276
RU000A0JWST1;D;20160926;000000;101.1500000;101.2500000;101.1500000;101.2500000;31529
RU000A0JWST1;D;20160927;000000;101.1000000;101.5000000;101.1000000;101.3500000;106497
RU000A0JWST1;D;20160928;000000;101.3000000;101.3000000;101.2500000;101.2500000;5950
RU000A0JWST1;D;20160929;000000;101.1600000;101.3500000;101.1600000;101.3500000;7300
RU000A0JWST1;D;20160930;000000;101.3900000;101.3900000;101.1100000;101.1100000;2
RU000A0JWST1;D;20161003;000000;101.3500000;101.4900000;101.3500000;101.3500000;1440
RU000A0JWST1;D;20161004;000000;101.4500000;101.4500000;101.1700000;101.3500000;13816
RU000A0JWST1;D;20161005;000000;101.3300000;101.3500000;101.3300000;101.3500000;2940
RU000A0JWST1;D;20161006;000000;101.3500000;101.3500000;101.3000000;101.3000000;12019
RU000A0JWST1;D;20161007;000000;101.3500000;101.3500000;101.2500000;101.2500000;6849
RU000A0JWST1;D;20161010;000000;101.3000000;101.3000000;101.3000000;101.3000000;22151
RU000A0JWST1;D;20161011;000000;101.2000000;101.2000000;101.2000000;101.2000000;29998
RU000A0JWST1;D;20161012;000000;101.3000000;101.3000000;101.1000000;101.1000000;16312
RU000A0JWST1;D;20161013;000000;101.3000000;101.3000000;101.2000000;101.2000000;6518
RU000A0JWST1;D;20161014;000000;101.3000000;101.3000000;101.2500000;101.2500000;5785
RU000A0JWST1;D;20161017;000000;101.0100000;101.2000000;100.9000000;100.9000000;21218
RU000A0JWST1;D;20161018;000000;100.9000000;100.9000000;100.8000000;100.8000000;28147
RU000A0JWST1;D;20161019;000000;100.9900000;101.0000000;100.8500000;100.8500000;11185
RU000A0JWST1;D;20161020;000000;101.0500000;101.0500000;100.8500000;101.0400000;15576
RU000A0JWST1;D;20161021;000000;101.0400000;101.0400000;100.9000000;100.9900000;9150
RU000A0JWST1;D;20161024;000000;101.0500000;101.0500000;101.0500000;101.0500000;7510
RU000A0JWST1;D;20161025;000000;101.0000000;101.0000000;101.0000000;101.0000000;10000
RU000A0JWST1;D;20161027;000000;101.0000000;101.0000000;100.9500000;100.9500000;21666
RU000A0JWST1;D;20161028;000000;100.9000000;100.9500000;100.9000000;100.9400000;20002
RU000A0JWST1;D;20161031;000000;100.8800000;100.9000000;100.7000000;100.9000000;91543
RU000A0JWST1;D;20161101;000000;100.8800000;100.8800000;100.8800000;100.8800000;2442
RU000A0JWST1;D;20161102;000000;100.7000000;100.7000000;100.7000000;100.7000000;10000
RU000A0JWST1;D;20161103;000000;100.7000000;100.7000000;100.4000000;100.4000000;15004
RU000A0JWST1;D;20161107;000000;100.5000000;100.5000000;100.5000000;100.5000000;700
RU000A0JWST1;D;20161108;000000;100.0000000;100.2000000;100.0000000;100.2000000;5358
RU000A0JWST1;D;20161109;000000;100.0000000;100.0000000;100.0000000;100.0000000;1
RU000A0JWST1;D;20161110;000000;100.0000000;100.1000000;100.0000000;100.1000000;9400
RU000A0JWST1;D;20161111;000000;100.1500000;100.3500000;100.1500000;100.1900000;93001
RU000A0JWST1;D;20161114;000000;100.1700000;100.1700000;100.0000000;100.0000000;20046
RU000A0JWST1;D;20161115;000000;100.0000000;100.0000000;100.0000000;100.0000000;1950
RU000A0JWST1;D;20161116;000000;100.0000000;100.0000000;100.0000000;100.0000000;3433
RU000A0JWST1;D;20161117;000000;99.8000000;99.8000000;99.8000000;99.8000000;1200
RU000A0JWST1;D;20161118;000000;99.8000000;100.0500000;99.8000000;100.0000000;35543
RU000A0JWST1;D;20161121;000000;100.0000000;100.2000000;100.0000000;100.2000000;85
RU000A0JWST1;D;20161122;000000;100.2000000;100.2000000;100.0000000;100.2000000;15150
RU000A0JWST1;D;20161123;000000;100.2500000;100.2500000;100.0100000;100.0300000;40085
RU000A0JWST1;D;20161124;000000;100.0100000;100.0300000;100.0100000;100.0300000;20000
RU000A0JWST1;D;20161125;000000;100.1500000;100.2000000;100.1500000;100.2000000;44
RU000A0JWST1;D;20161128;000000;100.0300000;100.1500000;100.0000000;100.0000000;2250
RU000A0JWST1;D;20161129;000000;100.0000000;100.1900000;100.0000000;100.1900000;2390
RU000A0JWST1;D;20161201;000000;100.0000000;100.1900000;100.0000000;100.1800000;70001
RU000A0JWST1;D;20161202;000000;100.0000000;100.0000000;100.0000000;100.0000000;5743
RU000A0JWST1;D;20161205;000000;100.0000000;100.0000000;100.0000000;100.0000000;3924
RU000A0JWST1;D;20161206;000000;100.0000000;100.0000000;100.0000000;100.0000000;100
RU000A0JWST1;D;20161207;000000;100.0000000;100.0000000;100.0000000;100.0000000;17730
RU000A0JWST1;D;20161209;000000;100.2000000;100.2000000;100.2000000;100.2000000;2070
RU000A0JWST1;D;20161212;000000;100.0000000;100.2000000;100.0000000;100.2000000;12335
RU000A0JWST1;D;20161214;000000;100.0000000;100.3000000;100.0000000;100.2500000;58231
RU000A0JWST1;D;20161216;000000;100.2700000;100.2700000;100.2000000;100.2000000;8735
RU000A0JWST1;D;20161219;000000;100.2000000;100.2000000;100.2000000;100.2000000;409
RU000A0JWST1;D;20161220;000000;100.5000000;100.5000000;100.2000000;100.2000000;5244
RU000A0JWST1;D;20161222;000000;100.0000000;100.2000000;100.0000000;100.2000000;8584
RU000A0JWST1;D;20161223;000000;100.3500000;100.3500000;100.3500000;100.3500000;826
RU000A0JWST1;D;20161226;000000;100.5000000;100.5000000;100.2800000;100.5000000;2120
RU000A0JWST1;D;20161227;000000;100.5000000;100.5000000;100.2900000;100.2900000;232
RU000A0JWST1;D;20161228;000000;100.0000000;100.7500000;100.0000000;100.7500000;7034
RU000A0JWST1;D;20161229;000000;100.7500000;101.2500000;100.7500000;101.0000000;17371
RU000A0JWST1;D;20161230;000000;100.0100000;101.2500000;100.0100000;101.2500000;1020
RU000A0JWST1;D;20170109;000000;101.2500000;101.2500000;101.2500000;101.2500000;5
RU000A0JWST1;D;20170110;000000;101.2500000;101.2500000;100.5000000;100.6000000;112
RU000A0JWST1;D;20170111;000000;100.5000000;100.9000000;100.5000000;100.5100000;286002
RU000A0JWST1;D;20170112;000000;100.9400000;101.2000000;100.9400000;101.0000000;232293
RU000A0JWST1;D;20170113;000000;101.2500000;101.2500000;101.0000000;101.1000000;54771
RU000A0JWST1;D;20170116;000000;101.2500000;101.2500000;100.4000000;100.4000000;5504
RU000A0JWST1;D;20170117;000000;100.5000000;100.5000000;100.4000000;100.4000000;9892
RU000A0JWST1;D;20170118;000000;100.4600000;100.7300000;100.4000000;100.7300000;5001
RU000A0JWST1;D;20170123;000000;100.4500000;100.7000000;100.4500000;100.7000000;2001
RU000A0JWST1;D;20170124;000000;100.8000000;100.8400000;100.4000000;100.8000000;30512
RU000A0JWST1;D;20170125;000000;101.0000000;101.2500000;100.6000000;100.8200000;121946
RU000A0JWST1;D;20170126;000000;100.8200000;100.8500000;100.7000000;100.7000000;31555
RU000A0JWST1;D;20170127;000000;100.5500000;101.0000000;100.5500000;101.0000000;67673
RU000A0JWST1;D;20170130;000000;100.8400000;100.9000000;100.8400000;100.8900000;40050
RU000A0JWST1;D;20170131;000000;100.9400000;100.9400000;100.8000000;100.8900000;160005
RU000A0JWST1;D;20170201;000000;100.8000000;101.0000000;100.8000000;100.9000000;202204
RU000A0JWST1;D;20170202;000000;100.8500000;101.2000000;100.8500000;101.0900000;50312
RU000A0JWST1;D;20170203;000000;101.1000000;101.1000000;101.1000000;101.1000000;2645
RU000A0JWST1;D;20170206;000000;101.1000000;101.1000000;101.0000000;101.0000000;30237
RU000A0JWST1;D;20170207;000000;101.1000000;101.1000000;101.1000000;101.1000000;200
RU000A0JWST1;D;20170208;000000;101.0000000;101.0500000;100.8500000;100.8500000;14656
RU000A0JWST1;D;20170209;000000;101.1000000;101.2000000;101.0000000;101.2000000;27078
RU000A0JWST1;D;20170210;000000;101.2000000;101.4100000;101.1100000;101.4100000;9761
RU000A0JWST1;D;20170213;000000;101.5000000;101.5000000;101.3000000;101.4000000;724
RU000A0JWST1;D;20170214;000000;101.5000000;101.5000000;101.2000000;101.4000000;26
RU000A0JWST1;D;20170215;000000;101.3200000;101.5000000;101.2000000;101.5000000;43993
RU000A0JWST1;D;20170216;000000;101.2500000;101.5000000;101.2500000;101.3500000;42009
RU000A0JWST1;D;20170217;000000;101.3500000;101.5000000;101.3100000;101.4000000;25396
RU000A0JWST1;D;20170220;000000;101.2500000;101.6500000;101.2500000;101.6500000;15544
RU000A0JWST1;D;20170221;000000;101.7500000;101.7500000;101.7000000;101.7000000;4710
RU000A0JWST1;D;20170222;000000;101.5000000;101.7500000;101.5000000;101.7500000;2165
RU000A0JWST1;D;20170227;000000;101.6000000;101.7500000;101.6000000;101.7500000;1011
RU000A0JWST1;D;20170228;000000;101.7500000;101.7500000;101.7000000;101.7500000;4
RU000A0JWST1;D;20170301;000000;101.7000000;102.0000000;101.6000000;101.9900000;4235
RU000A0JWST1;D;20170302;000000;101.9500000;102.5000000;101.9500000;102.0000000;18406
RU000A0JWST1;D;20170303;000000;101.8000000;102.5000000;101.8000000;102.5000000;5026
RU000A0JWST1;D;20170306;000000;102.0000000;102.1500000;101.5500000;102.1000000;172848
RU000A0JWST1;D;20170307;000000;102.0000000;102.2400000;102.0000000;102.1100000;25210
RU000A0JWST1;D;20170309;000000;102.1100000;102.2300000;102.1000000;102.2000000;5957
RU000A0JWST1;D;20170310;000000;102.3200000;102.5000000;102.2000000;102.2000000;10099
RU000A0JWST1;D;20170314;000000;102.3500000;102.5000000;102.3500000;102.5000000;11981
RU000A0JWST1;D;20170315;000000;102.0000000;102.6000000;102.0000000;102.6000000;18415
RU000A0JWST1;D;20170316;000000;102.5000000;102.7400000;102.5000000;102.7400000;16657
RU000A0JWST1;D;20170317;000000;102.9900000;103.0000000;102.3000000;102.8000000;7345
RU000A0JWST1;D;20170320;000000;102.5100000;102.9900000;102.5100000;102.8000000;6137
RU000A0JWST1;D;20170321;000000;103.0000000;103.2500000;102.7000000;103.2500000;22108
RU000A0JWST1;D;20170322;000000;103.0000000;103.4000000;103.0000000;103.0100000;2017
RU000A0JWST1;D;20170323;000000;103.4000000;103.4000000;102.9000000;103.4000000;2238
RU000A0JWST1;D;20170324;000000;103.4000000;103.9000000;103.4000000;103.9000000;9433
RU000A0JWST1;D;20170327;000000;104.0000000;104.5000000;103.8000000;104.2500000;4087
RU000A0JWST1;D;20170328;000000;104.5000000;104.5000000;103.6000000;104.1000000;222414
RU000A0JWST1;D;20170329;000000;104.0000000;104.2000000;104.0000000;104.2000000;4709
RU000A0JWST1;D;20170330;000000;104.2000000;104.5000000;104.2000000;104.5000000;2848
RU000A0JWST1;D;20170331;000000;104.6000000;104.6000000;104.2000000;104.2000000;13
RU000A0JWST1;D;20170403;000000;104.0100000;104.0100000;104.0100000;104.0100000;1
RU000A0JWST1;D;20170404;000000;104.0100000;104.2500000;104.0000000;104.2500000;4
RU000A0JWST1;D;20170405;000000;104.6000000;104.7000000;104.2500000;104.7000000;106
RU000A0JWST1;D;20170406;000000;104.5000000;104.7000000;104.3000000;104.3000000;13747
RU000A0JWST1;D;20170407;000000;104.3000000;104.8500000;104.2500000;104.2500000;13611
RU000A0JWST1;D;20170410;000000;104.2000000;104.6900000;103.5000000;104.5000000;192957
RU000A0JWST1;D;20170411;000000;104.5000000;104.5000000;103.7000000;104.3500000;97240
RU000A0JWST1;D;20170412;000000;104.2500000;104.2500000;103.7500000;104.2500000;342
RU000A0JWST1;D;20170413;000000;104.2000000;104.2000000;104.2000000;104.2000000;1149
RU000A0JWST1;D;20170414;000000;104.2000000;104.2000000;104.0300000;104.0300000;11466
RU000A0JWST1;D;20170417;000000;104.2500000;104.2500000;104.2400000;104.2500000;199
RU000A0JWST1;D;20170418;000000;103.8600000;104.2500000;103.8500000;104.2500000;3859
RU000A0JWST1;D;20170419;000000;104.2500000;104.2500000;104.2500000;104.2500000;515
RU000A0JWST1;D;20170424;000000;104.4100000;104.5000000;104.4100000;104.5000000;2001
RU000A0JWST1;D;20170425;000000;104.9500000;104.9500000;104.6500000;104.6500000;953
RU000A0JWST1;D;20170426;000000;104.8000000;104.8000000;104.4000000;104.4000000;4303
RU000A0JWST1;D;20170427;000000;104.2600000;104.4500000;104.2600000;104.4500000;980
RU000A0JWST1;D;20170428;000000;104.4000000;104.5000000;104.4000000;104.5000000;16
RU000A0JWST1;D;20170502;000000;104.6500000;104.6500000;104.5000000;104.5000000;402
RU000A0JWST1;D;20170503;000000;104.2500000;104.3500000;104.2500000;104.3500000;3
RU000A0JWST1;D;20170504;000000;104.4000000;104.7500000;104.4000000;104.7500000;6920
RU000A0JWST1;D;20170505;000000;104.2500000;104.4500000;104.2500000;104.4500000;2
RU000A0JWST1;D;20170510;000000;104.2500000;104.7500000;104.2500000;104.7500000;4374
RU000A0JWST1;D;20170511;000000;104.7500000;104.7500000;104.5900000;104.5900000;3878
RU000A0JWST1;D;20170512;000000;104.5000000;104.6100000;104.3000000;104.6100000;106000
RU000A0JWST1;D;20170515;000000;104.8900000;104.9000000;104.8500000;104.8500000;138
RU000A0JWST1;D;20170516;000000;104.8500000;104.8500000;104.3000000;104.3000000;96010
RU000A0JWST1;D;20170517;000000;104.5000000;104.5500000;104.5000000;104.5500000;2689
RU000A0JWST1;D;20170518;000000;104.5000000;104.5000000;104.5000000;104.5000000;3
RU000A0JWST1;D;20170522;000000;104.7200000;104.7200000;104.7200000;104.7200000;7
RU000A0JWST1;D;20170523;000000;104.8500000;105.1400000;104.8500000;105.1400000;11
RU000A0JWST1;D;20170524;000000;105.2000000;105.2000000;105.2000000;105.2000000;360
RU000A0JWST1;D;20170526;000000;105.1000000;105.2000000;105.1000000;105.2000000;2384
RU000A0JWST1;D;20170529;000000;105.1000000;105.2000000;105.1000000;105.2000000;1390
RU000A0JWST1;D;20170530;000000;105.2000000;105.3500000;105.0500000;105.0700000;72488
RU000A0JWST1;D;20170531;000000;105.5000000;105.5000000;105.0000000;105.0000000;1686
RU000A0JWST1;D;20170601;000000;105.7000000;105.7000000;105.7000000;105.7000000;1380
RU000A0JWST1;D;20170602;000000;105.7000000;105.7000000;105.7000000;105.7000000;315
RU000A0JWST1;D;20170605;000000;105.7000000;105.7700000;105.7000000;105.7700000;657
RU000A0JWST1;D;20170606;000000;105.9500000;106.0000000;105.9500000;106.0000000;376
RU000A0JWST1;D;20170607;000000;106.0000000;106.0000000;106.0000000;106.0000000;170
RU000A0JWST1;D;20170608;000000;106.0000000;106.2000000;106.0000000;106.2000000;1103
RU000A0JWST1;D;20170609;000000;106.2000000;106.2000000;105.8000000;105.8000000;605
RU000A0JWST1;D;20170614;000000;106.2000000;106.2000000;106.2000000;106.2000000;264
RU000A0JWST1;D;20170615;000000;106.2500000;106.2500000;106.0000000;106.0000000;1050
RU000A0JWST1;D;20170619;000000;106.0500000;106.0500000;106.0500000;106.0500000;10917
RU000A0JWST1;D;20170621;000000;105.7500000;105.7500000;105.7500000;105.7500000;1
RU000A0JWST1;D;20170622;000000;106.1000000;106.1500000;106.1000000;106.1500000;1078
RU000A0JWST1;D;20170627;000000;105.8500000;105.8500000;105.8500000;105.8500000;381
RU000A0JWST1;D;20170628;000000;106.1000000;106.1000000;106.1000000;106.1000000;5455
RU000A0JWST1;D;20170629;000000;106.1500000;106.3000000;106.1500000;106.3000000;11803
RU000A0JWST1;D;20170703;000000;106.3000000;106.3000000;106.3000000;106.3000000;476
RU000A0JWST1;D;20170704;000000;106.5000000;106.5000000;106.0000000;106.0000000;4219
RU000A0JWST1;D;20170706;000000;105.8000000;106.1000000;105.8000000;106.1000000;20323
RU000A0JWST1;D;20170707;000000;106.2000000;106.2000000;106.2000000;106.2000000;123
RU000A0JWST1;D;20170710;000000;106.0000000;106.0000000;106.0000000;106.0000000;1
RU000A0JWST1;D;20170711;000000;106.0000000;106.2000000;106.0000000;106.2000000;8649
RU000A0JWST1;D;20170712;000000;106.1800000;106.2000000;106.1800000;106.2000000;3641
RU000A0JWST1;D;20170713;000000;106.3000000;106.3000000;106.3000000;106.3000000;4567
RU000A0JWST1;D;20170717;000000;106.2000000;106.2000000;106.2000000;106.2000000;851
RU000A0JWST1;D;20170718;000000;106.4000000;106.4000000;106.4000000;106.4000000;1000
RU000A0JWST1;D;20170719;000000;106.4000000;106.4000000;106.4000000;106.4000000;492
RU000A0JWST1;D;20170720;000000;106.4000000;106.4000000;106.0000000;106.0000000;252
RU000A0JWST1;D;20170721;000000;106.1000000;106.1000000;106.1000000;106.1000000;300
RU000A0JWST1;D;20170724;000000;106.4000000;106.4000000;106.4000000;106.4000000;25
RU000A0JWST1;D;20170725;000000;106.0000000;106.4000000;106.0000000;106.4000000;4113
RU000A0JWST1;D;20170727;000000;106.4000000;106.4000000;106.4000000;106.4000000;692
RU000A0JWST1;D;20170728;000000;106.0000000;106.5000000;106.0000000;106.5000000;27
RU000A0JWST1;D;20170731;000000;106.0900000;106.4000000;106.0900000;106.4000000;157008
RU000A0JWST1;D;20170801;000000;106.4000000;106.5000000;106.4000000;106.5000000;3673
RU000A0JWST1;D;20170807;000000;106.6000000;106.6000000;106.6000000;106.6000000;587
RU000A0JWST1;D;20170808;000000;106.6000000;106.6000000;106.3000000;106.3000000;31018
RU000A0JWST1;D;20170809;000000;106.7000000;106.7500000;106.7000000;106.7500000;127000
RU000A0JWST1;D;20170810;000000;106.6000000;106.6000000;106.6000000;106.6000000;4
RU000A0JWST1;D;20170811;000000;106.3500000;106.3500000;106.3500000;106.3500000;15
RU000A0JWST1;D;20170815;000000;106.6000000;106.6000000;106.6000000;106.6000000;568
RU000A0JWST1;D;20170816;000000;106.6000000;106.6000000;106.6000000;106.6000000;2430
RU000A0JWST1;D;20170817;000000;106.9000000;106.9000000;106.9000000;106.9000000;4
